FUN_400ddf6c	40085750	{R@?6A
FUN_400de0c0	3f425a84	        
FUN_400de0e0	3f425a84	        
FUN_400de12c	3f40723f	E (%s) %s: nvs open failed 
FUN_400de12c	3f4077b3	dp receive
FUN_400de12c	3f4077be	I (%s) %s: add fw %s type:%d, ver:%d,now is %d 
FUN_400de12c	3f4077ee	I (%s) %s: drop fw %s type:%d, ver:%d,now is %d 
FUN_400de12c	3f425a84	        
FUN_400de12c	40125868	{R@?6a
FUN_400de4cc	3f407934	W (%s) %s: ota cmd :%d acked :%d 
FUN_400de4cc	3f425a84	        
FUN_400de52c	3f40723f	E (%s) %s: nvs open failed 
FUN_400de52c	3f407956	http ota thread
FUN_400de52c	3f407966	I (%s) %s: ota_thread state:%d 
FUN_400de52c	3f407986	I (%s) %s: ota_thread send OTA_SENT_OTA_START success, version:%d 
FUN_400de52c	3f4079c9	W (%s) %s: set ota start failed,retry... 
FUN_400de52c	3f4079f3	E (%s) %s: set ota start failed 
FUN_400de52c	3f407a14	W (%s) %s: ota_thread state:%d, event:%d 
FUN_400de52c	3f407a3e	I (%s) %s: set ota speed success, speed:%d 
FUN_400de52c	3f407a6a	W (%s) %s: set ota speed failed 
FUN_400de52c	3f407aa3	MBTL_%d
FUN_400de52c	3f407aab	I (%s) %s: %s current version %d,new version is %d 
FUN_400de52c	3f407adf	I (%s) %s: fw is newest,no need to update 
FUN_400de52c	3f407b0a	I (%s) %s: fw %d is not exist,skip this fw 
FUN_400de52c	3f407b36	I (%s) %s: no new fw,no need to download 
FUN_400de52c	3f407b60	E (%s) %s: download type error 
FUN_400de52c	3f407b80	I (%s) %s: ota status:%d per :%d 
FUN_400de52c	3f407ba2	I (%s) %s: ota_thread stop success 
FUN_400de52c	3f425a84	        
FUN_400de52c	40125868	{R@?6a
FUN_400deb64	3f40723f	E (%s) %s: nvs open failed 
FUN_400deb64	3f407b60	E (%s) %s: download type error 
FUN_400deb64	3f407bc6	E (%s) %s: ota_thread send to bootloader OTA_SENT_OTA_STOP failed 
FUN_400deb64	3f425a84	        
FUN_400deb64	40125868	{R@?6a
FUN_400df278	40085750	{R@?6A
FUN_400df2d4	3f407d6b	rain detect thread
FUN_400df2d4	3f407d7e	seed_lib
FUN_400df2d4	3f407d87	STA_seed
FUN_400df2d4	3f407d90	nvs_set_u16(seed_nvs_handler, "STA_seed", *s_seed)
FUN_400df2d4	3f407dc3	../main/src/driver/driver_rf.c
FUN_400df2d4	3f407de2	MOW_seed
FUN_400df2d4	3f407deb	nvs_set_u16(seed_nvs_handler, "MOW_seed", *m_seed)
FUN_400df2d4	3f40811d	set_channel
FUN_400df340	3f425a84	        
FUN_400df36c	3f407e1e	nvs_commit(seed_nvs_handler)
FUN_400df36c	3f407e3e	W (%s) %s: put in queue failed, left:%d 
FUN_400df36c	40125868	{R@?6a
FUN_400df444	3f425a84	        
FUN_400df5dc	3f407d6b	rain detect thread
FUN_400df5dc	3f407d90	nvs_set_u16(seed_nvs_handler, "STA_seed", *s_seed)
FUN_400df5dc	3f407deb	nvs_set_u16(seed_nvs_handler, "MOW_seed", *m_seed)
FUN_400df5dc	3f407eaa	I (%s) %s: match start 
FUN_400df5dc	3f407ec2	RF_Channel
FUN_400df5dc	3f408114	get_seed
FUN_400df62c	3f407e1e	nvs_commit(seed_nvs_handler)
FUN_400df62c	3f407e67	E (%s) %s: send message too long 
FUN_400df62c	3f407ecd	nvs_set_u8(seed_nvs_handler, "RF_Channel", *chan)
FUN_400df62c	40125868	{R@?6a
FUN_400df6b8	3f4061e4	app_main
FUN_400df6b8	3f4064f8	I (%s) %s: init no error 
FUN_400df6b8	3f407e1e	nvs_commit(seed_nvs_handler)
FUN_400df6b8	3f407eff	I (%s) %s: match stop res=%d 
FUN_400df6b8	3f407f1d	wl_state
FUN_400df6b8	3f418024	tcp_receive: wrong state
FUN_400df6b8	40125868	{R@?6a
FUN_400dfa38	3f407e1e	nvs_commit(seed_nvs_handler)
FUN_400dfa38	3f408000	W (%s) %s: RF disconnected! 
FUN_400dfa38	3f40801d	I (%s) %s: RF factory test success 
FUN_400dfa38	3f408041	I (%s) %s: RF is connected 
FUN_400dfa38	3f40805d	I (%s) %s: GET shake, channel=%d 
FUN_400dfa38	3f425a84	        
FUN_400dfa38	40125868	{R@?6a
FUN_400dfdf4	3f408129	set_seed
FUN_400dfdf4	3f40813b	RF handle
FUN_400dfdf4	3f425a84	        
FUN_400dfdf4	40125868	{R@?6a
FUN_400dfff0	3f408145	E (%s) %s: RF_STATUS len %d error 
FUN_400dfff0	40085750	{R@?6A
FUN_400e0590	40085750	{R@?6A
FUN_400e0590	40125868	{R@?6a
FUN_400e0b04	3f408179	tube scan
FUN_400e0b04	3f408183	factory
FUN_400e0b04	3f40818b	E (%s) %s: %s-fail 
FUN_400e0b04	3f425a84	        
FUN_400e0b04	40125868	{R@?6a
FUN_400e0b7c	3f408179	tube scan
FUN_400e0b7c	3f40819f	I (%s) %s: %s-success 
FUN_400e0b7c	3f4081b6	I (%s) %s: TestProgress:%d 
FUN_400e0b7c	3f4081d2	I (%s) %s: Set into factory mode 
FUN_400e0b7c	3f4081f4	Factory_task
FUN_400e0b7c	3f408201	I (%s) %s: Set into factory mode 2 
FUN_400e0b7c	3f408227	-wifi- 
FUN_400e0b7c	3f40822f	ft-rain- 
FUN_400e0b7c	3f408239	SetFactory
FUN_400e0b7c	3f408244	ft-into
FUN_400e0b7c	3f40824c	ft-uart- 
FUN_400e0b7c	3f408256	ft-ble- 
FUN_400e0b7c	3f40825f	ft-rf- 
FUN_400e0b7c	3f408268	t-lcd- 
FUN_400e0b7c	3f408270	ft-beep- 
FUN_400e0b7c	40125868	{R@?6a
FUN_400e0ce0	3f403465	C      
FUN_400e0ce0	3f408270	ft-beep- 
FUN_400e0d38	3f425a84	        
FUN_400e0d64	3f403465	C      
FUN_400e0d64	3f406753	W (%s) %s: json get bt failed 
FUN_400e0d64	3f4070e9	schedule
FUN_400e0d64	3f407356	cy-public
FUN_400e0d64	3f408179	tube scan
FUN_400e0d64	3f408270	ft-beep- 
FUN_400e0d64	3f408292	I (%s) %s: Factory_task start 
FUN_400e0d64	3f4082b1	%02X%02X%02X%02X%02X%02X
FUN_400e0d64	3f4082d1	I (%s) %s: ft_ble_name:%s 
FUN_400e0d64	3f408322	I (%s) %s: ft wifi is connected 
FUN_400e0d64	3f408343	I (%s) %s: RF mode:NO 
FUN_400e0d64	3f40835a	I (%s) %s: RF mode:868 
FUN_400e0d64	3f408372	I (%s) %s: RF mode:915 
FUN_400e0d64	3f408394	I (%s) %s: KeyNum = %d 
